cctv052x2004080611x01899.mp4, 49.24528301886792
cctv052x2004080612x01912.mp4, 49.37735849056604
cctv052x2004080519x01682.mp4, 49.58490566037736
cctv052x2004080520x01697.mp4, 49.60377358490566
cctv052x2004080610x01892.mp4, 49.77358490566038
cctv052x2004080613x00013.mp4, 49.77358490566038
cctv052x2004080611x01900.mp4, 50.0
cctv052x2004080612x00006.mp4, 50.20754716981132
cctv052x2004080519x01692.mp4, 50.31372549019608
cctv052x2004080608x01852.mp4, 50.37735849056604
cctv052x2004080518x01673.mp4, 50.42307692307692
cctv052x2004080611x01904.mp4, 50.43396226415094
cctv052x2004080519x01685.mp4, 50.54716981132076
cctv052x2004080606x01831.mp4, 50.62264150943396
cctv052x2004080612x01913.mp4, 50.62264150943396
cctv052x2004080519x01679.mp4, 51.16981132075472
cctv052x2004080612x01915.mp4, 51.283018867924525
cctv052x2004080519x01681.mp4, 51.320754716981135
cctv052x2004080611x01896.mp4, 51.43396226415094
cctv052x2004080610x01883.mp4, 51.77358490566038
cctv052x2004080619x00091.mp4, 51.905660377358494
cctv052x2004080607x01845.mp4, 52.0377358490566
cctv052x2004080610x01884.mp4, 52.08
cctv052x2004080608x01853.mp4, 52.42307692307692
cctv052x2004080611x01903.mp4, 52.79245283018868
cctv052x2004080613x00016.mp4, 52.84
cctv052x2004080606x01829.mp4, 53.0
cctv052x2004080613x00015.mp4, 53.113207547169814
cctv052x2004080611x01902.mp4, 53.15094339622642
cctv052x2004080611x01901.mp4, 53.17307692307692
cctv052x2004080619x00094.mp4, 53.45283018867924
cctv052x2004080607x01848.mp4, 53.528301886792455
cctv052x2004080611x01894.mp4, 53.84905660377358
cctv052x2004080609x01870.mp4, 54.0188679245283
cctv052x2004080620x00105.mp4, 54.11538461538461
cctv052x2004080612x00004.mp4, 54.15686274509804
cctv052x2004080520x01700.mp4, 54.339622641509436
cctv052x2004080610x01886.mp4, 54.35849056603774
cctv052x2004080612x00005.mp4, 54.39622641509434
cctv052x2004080607x01838.mp4, 54.58490566037736
cctv052x2004080611x01898.mp4, 54.867924528301884
cctv052x2004080609x01872.mp4, 55.0
cctv052x2004080613x00008.mp4, 55.15686274509804
cctv052x2004080606x01834.mp4, 55.60377358490566
cctv052x2004080619x00096.mp4, 56.64150943396226
cctv052x2004080609x01869.mp4, 56.82
cctv052x2004080613x00017.mp4, 57.264150943396224
cctv052x2004080610x01882.mp4, 57.301886792452834
cctv052x2004080613x00012.mp4, 57.528301886792455
cctv052x2004080614x00021.mp4, 57.73076923076923
cctv052x2004080610x01887.mp4, 57.735849056603776
cctv052x2004080613x00009.mp4, 57.94230769230769
cctv052x2004080519x01691.mp4, 58.26923076923077
cctv052x2004080614x00023.mp4, 58.42307692307692
cctv052x2004080612x00007.mp4, 58.71153846153846
cctv052x2004080620x00108.mp4, 58.73076923076923
cctv052x2004080619x00099.mp4, 60.113207547169814
cctv052x2004080619x00098.mp4, 60.679245283018865
cctv052x2004080520x01694.mp4, 61.18867924528302
cctv052x2004080619x00103.mp4, 62.075471698113205
cctv052x2004080619x00095.mp4, 62.283018867924525
cctv052x2004080619x00104.mp4, 64.71698113207547
cctv052x2004080619x00101.mp4, 65.66037735849056
cctv052x2004080610x01890.mp4, 67.78846153846153
cctv052x2004080608x01855.mp4, 68.84
cctv052x2004080620x00106.mp4, 69.69811320754717
cctv052x2004080619x00092.mp4, 70.69811320754717
cctv052x2004080519x01678.mp4, 71.98113207547169
cctv052x2004080619x00100.mp4, 72.53846153846153
cctv052x2004080619x00093.mp4, 79.41509433962264
cctv052x2004080619x00097.mp4, 83.86538461538461
