cctv052x2004080615x00044.mp4, 42.660377358490564
cctv052x2004080616x00050.mp4, 54.06
cctv052x2004080616x00049.mp4, 58.20454545454545
cctv052x2004080615x00041.mp4, 62.698113207547166
cctv052x2004080615x00035.mp4, 66.26415094339623
cctv052x2004080616x00046.mp4, 67.09433962264151
cctv052x2004080615x00036.mp4, 70.16981132075472
cctv052x2004080616x00056.mp4, 70.22641509433963
cctv052x2004080614x00026.mp4, 71.11320754716981
cctv052x2004080616x00047.mp4, 71.16981132075472
cctv052x2004080615x00034.mp4, 71.90566037735849
cctv052x2004080616x00061.mp4, 73.66037735849056
cctv052x2004080517x01655.mp4, 73.75471698113208
cctv052x2004080615x00032.mp4, 75.75471698113208
cctv052x2004080517x01657.mp4, 75.94339622641509
cctv052x2004080616x00055.mp4, 81.62264150943396
cctv052x2004080616x00062.mp4, 84.73584905660377
cctv052x2004080517x01652.mp4, 85.18867924528301
cctv052x2004080516x01649.mp4, 85.22641509433963
cctv052x2004080616x00059.mp4, 91.77083333333333
cctv052x2004080615x00037.mp4, 91.79245283018868
cctv052x2004080615x00040.mp4, 92.0754716981132
cctv052x2004080517x01663.mp4, 94.73584905660377
cctv052x2004080618x00080.mp4, 94.75471698113208
cctv052x2004080516x01646.mp4, 95.71428571428571
cctv052x2004080517x01653.mp4, 96.88679245283019
cctv052x2004080517x01660.mp4, 98.33962264150944
cctv052x2004080615x00033.mp4, 100.0377358490566
